text|source|chunk_id
"US intelligence officials do not think Russian President Vladimir Putin is responsible for the death Alexei Navalny, according to a report slammed by one critic as “absurd.”

Alexei Navalny was found dead in a notorious Arctic penal colony in February, sparking worldwide outrage over the loss of the opposition leader who was widely seen as Putin’s strongest critic.

But various US agencies — including the Central Intelligence Agency, the Office of the Director of National Intelligence, and the State Department’s intelligence unit — agree Russia’s strongman is likely not directly to blame, people familiar with..."|data_input/conservative/doc_032.txt|bdf9bb9fb2a04450bec7d54739eb2c22
"Tesla Founder Elon Musk directed criticism at a group who appeared to claim responsibility for a suspected arson attack Tuesday on Europe’s only Tesla factory in northeastern Germany.

“[U]nknown perpetrators deliberately set fire to a high-voltage pylon between Steinfurt and Hartmannsdorf in the early morning of March 5th,” the State of Brandenburg’s Interior Ministry said in a statement. “The fire damaged the high-voltage power line so much that the power supply to the surrounding towns and the nearby TESLA factory failed.”

Power outages from the suspected arson attack affected some 2,000..."|data_input/conservative/doc_035.txt|a21e43ca000d42ad901eb867bdd44ac1
"Embattled Fulton County District Attorney Fani Willis admitted to having a “personal relationship” with lead prosecutor Nathan Wade but says this shouldn’t warrant tossing out the charges against former President Donald Trump and his co-defendants.

“In 2022, District Attorney Willis and I developed a personal relationship in addition to our professional association and friendship,” Wade wrote in an affidavit released by Willis’ office in court papers they filed Friday.

But the filing said there was no “personal relationship” at the time Wade was hired.

“Although District Attorney Willis and Special Prosecutor..."|data_input/conservative/doc_038.txt|151321a9cfad4cf29ce8cdd93b728462
"The Biden administration is announcing new steps to combat extreme heat on Tuesday, including introducing the first federal safety standard addressing excessive heat in the workplace and allocating nearly $1 billion to help communities protect against natural disasters.

The Department of Labor’s Occupational Safety and Health Administration is proposing a rule that would enact workplace requirements aiming to protect workers from extreme heat, including requirements for identifying heat hazards, developing heat illness and emergency response plans, providing training to employees and supervisors, and implementing work practice standards such as rest breaks, access to shade..."|data_input/conservative/doc_041.txt|9cff5f4ace324efa98f3e143e2a6acaa
"A federal judge in Washington, D.C. denied former President Trump's claim of presidential immunity on Friday and ruled against his request to drop the Jan. 6 case.

U.S. District Judge Tanya Chutkan of the District of Columbia, responding to Trump's claim that the Constitution grants him ""absolute immunity from criminal prosecution for actions performed within the ‘outer perimeter’ of his official responsibility,"" wrote that the former president doesn't have a ""lifelong ‘""get-out-of-jail-free’ pass.""

""Former Presidents enjoy no special conditions on their federal criminal liability. Defendant may be subject to federal investigation, indictment,..."|data_input/conservative/doc_044.txt|83e5d886b8034e60b3c3fffc4ee9ea62
"On Monday, a federal judge struck down the unpopular and ridiculous mask mandate for airplanes and other modes of public transportation .

Kathryn Kimball Mizelle, who sits on the U.S. District Court for the Middle District of Florida,  wrote that ""the [mandate] exceeded the CDC’s statutory authority, improperly invoked the good cause exception to notice and comment rulemaking, and failed to adequately explain its decisions. Because 'our system does not permit agencies to act unlawfully even in pursuit of desirable ends,' the Court declares unlawful and vacates the [mask mandate].""

Mizelle underscored the importance of the government following..."|data_input/conservative/doc_047.txt|2b62a6625ec24bc8b7167cf30d789f70
"Twitter restricted journalist James O’Keefe’s Twitter account, as well as that of his founding organization Project Veritas on Thursday morning, citing violation of “rules against posting private information.”

This decision by Twitter comes after Project Veritas’s reporting on Facebook Vice President Guy Rosen saying the Big Tech platform intentionally “freezes,” via algorithms, comments where hate speech “may be.”

Project Veritas captured Rosen saying the following during a leaked internal Facebook call meeting. The clips were released Wednesday.

“We have a system that is able to freeze commenting on threads in..."|data_input/conservative/doc_050.txt|c459ff6f5a004f6dbb2b2ef9e7fde639
"The Biden administration on Wednesday accused Russia of trying to influence the 2024 U.S. presidential election by targeting American voters through state-run media and other online platforms as part of a campaign referred to as ""doppelganger.""

Attorney General Merrick Garland, speaking alongside FBI Director Christopher Wray and Deputy Attorney General Lisa Monaco, said prosecutors have unsealed an indictment in the Southern District of New York of ""two Russian-based employees of RT, a Russian state-controlled media outlet"" that charges them with ""conspiring to commit money laundering and to violate the Foreign Agents Registration..."|data_input/conservative/doc_053.txt|3fb069aee3674afd84479662bd4485d2
"House Democrats on Thursday fumed over the spending bill drama and what they characterized as the outsize influence of Elon Musk and others in President-elect Trump’s orbit, after a bipartisan plan brokered by House Speaker Mike Johnson, R-La., collapsed just hours earlier.

Speaking to reporters outside a leadership meeting on Thursday, House Democrats expressed disappointment in Republicans for walking away from the negotiated argument, and many accused them of appearing to take cues from Musk.

Rep. Jerry Nadler, D-N.Y., labeled the billionaire X owner ""President Musk"" while speaking to reporters..."|data_input/conservative/doc_056.txt|5de8fe78b6f44f40b19d6e7ac112da24
"For the second time in less than two months, Justices Amy Coney Barrett and Brett Kavanaugh joined with Chief Justice John Roberts and the Supreme Court’s three progressives (Justices Stephen Breyer, Sonia Sotomayor, and Elena Kagan) to uphold a state vaccine mandate over a religious-liberty challenge by medical professionals.

This time, it was New York’s vaccine mandate, which initially included an exemption for religious objectors. These objectors included some Catholics and other Christians who oppose abortion. The vaccines are derived in part from abortion — specifically, from fetal-cell lines used in..."|data_input/conservative/doc_059.txt|107b9645dc5e477e95533a9253113129
"The House Oversight Committee informed former Twitter executives Wednesday that they are expected to testify at an early February hearing on the platform’s decision to censor The Post’s October 2020 reporting on documents from first son Hunter Biden’s laptop.

Twitter barred distribution of articles that linked President Biden to his son’s foreign business relationships weeks ahead of the 2020 election, claiming without evidence that the articles violated a “hacked materials” policy.

Committee Chairman James Comer (R-Ky.) told former Twitter officials Vijaya Gadde, Yoel Roth and James Baker that he will..."|data_input/conservative/doc_062.txt|bfb125b2576942999afe5bdc6dd38889
"The compelling congressional testimony of two IRS whistleblower agents has established three things.

First, the investigation into Biden corruption — millions of dollars pouring into the family coffers from apparatchiks of corrupt and anti-American regimes seeking to buy Joe Biden’s political influence — is real and has been thwarted by the Biden Justice Department. Second, the president’s son Hunter Biden received preferential treatment, and, next week, a federal judge should reject the sweetheart plea deal he was given by the Justice Department. Third, Attorney General Merrick Garland owes the country an explanation for why..."|data_input/conservative/doc_065.txt|9f8e78e588c34bf491d6db8baddcfd2b
"The Department of Justice said Sunday it will review the law enforcement response to the mass shooting that killed 19 school children and two adults in Uvalde, Texas.

Justice Department spokesman Anthony Coley said the critical incident review was requested by Uvalde Mayor Don McLaughlin.

“The goal of the review is to provide an independent account of law enforcement actions and responses that day, and to identify lessons learned and best practices to help first responders prepare for and respond to active shooter events,” Mr. Coley said.

The DOJ announced the review as President Biden and first lady Jill Biden..."|data_input/conservative/doc_068.txt|4f24797751a34ab383f8249ebf570884
"Former President Donald Trump tried, somewhat reluctantly, to pivot his campaign Wednesday from hurling personal insults against Vice President Kamala Harris to criticizing her economic record on scourges such as inflation, even as the White House claimed progress on the economy.

Campaigning in North Carolina, Mr. Trump said everyday prices, the cost of auto insurance and credit card debt have exploded and the country will never recover if Democrats get another four years in the White House.

“We will rapidly drive prices down and make America affordable again,” Mr. Trump said in Asheville, North Carolina, in front of..."|data_input/conservative/doc_071.txt|edeb069f6d814f98ad9b5ed9a5b387ef
"China said Friday that it will stop accepting deportees from the U.S. as part of its retaliation for House Speaker Nancy Pelosi‘s visit this week to Taiwan.

The move was among nine steps announced by China‘s Foreign Affairs Ministry, along with ending cooperation on transnational crime and drugs, and halting talks on climate change.

It also raises the stakes for the Biden administration, which under U.S. law can punish countries that refuse to cooperate on deportations by refusing to issue new visas to that country’s citizens.

That decision belongs to Homeland Security Secretary Alejandro Mayorkas...."|data_input/conservative/doc_074.txt|a392f4dbc8fa4c31aec86697f4be9bad
"The top Republican on the House Foreign Affairs Committee pointed to the “rosy picture” the State Department had painted about Afghanistan as opposed to the increasingly “grim” intelligence community assessments in explaining why he believed the Biden administration miscalculated the Taliban takeover so badly.

Rep. Michael McCaul of Texas told the Washington Examiner the Biden administration ignored the bleak assessments from the Pentagon and the intelligence community, and he critiqued the U.S. Representative for Afghanistan Reconciliation, Ambassador Zalmay Khalilzad, who had negotiated the February 2020 deal in Doha, Qatar, with the Taliban..."|data_input/conservative/doc_077.txt|d7624431d8de4545b0be579d70eb73c1
"Former National Institutes of Health official Anthony Fauci distanced himself from an aide’s email scandal during a Monday morning hearing before Congress.

David Morens, a longtime senior adviser to Fauci, turned over thousands of emails to the Select Subcommittee on the Coronavirus Pandemic earlier this year, many of which detailed his efforts to circumvent open records laws.

Morens wrote in private emails turned over to the committee that he deleted information that could be subject to a freedom of information request and also suggested that Fauci was trying to “protect” the scientist Peter Daszak, who has been cut off from..."|data_input/conservative/doc_080.txt|4433a6b0bd3948d7852373a621fba683
"A federal judge in the Southern District of California ruled late on Friday that California’s controversial “assault weapons” ban is unconstitutional.

“This case is not about extraordinary weapons lying at the outer limits of Second Amendment protection,” Judge Roger T. Benitez wrote. “The banned ‘assault weapons’ are not bazookas, howitzers, or machineguns. Those arms are dangerous and solely useful for military purposes. Instead, the firearms deemed ‘assault weapons’ are fairly ordinary, popular, modern rifles. This is an average case about average guns used in average ways for average purposes.”

“One is..."|data_input/conservative/doc_083.txt|b6d5c5dbc01c44729620fdea746ab37d
"The US diverted four Russian aircraft flying near Alaska Monday in what government officials called a “routine intercept.”

The North American Aerospace Defense Command said Tuesday that it “detected, tracked, positively identified” the four aircraft, which included TU-95 BEAR-H bombers and SU-35 fighter jets.

“NORAD had anticipated this Russian activity and, as a result of our planning, was prepared to intercept it,” the agency said in a statement.

Though the aircraft were operating within the Alaska Air Defense Identification Zone, they remained in international airspace.

The interference occurred just hours after..."|data_input/conservative/doc_086.txt|bdad56b9c1ee480ca5db67d147d57b27
"In response to a Wednesday report indicating that several journalists were embedded with Hamas terrorists in the early stages of their attack on Israel, Israeli prime minister Benjamin Netanyahu’s office issued a sharp condemnation.

“These journalists were accomplices in crimes against humanity; their actions were contrary to professional ethics,” the Prime Minister’s office wrote in a post on X.

“Overnight the GPO (Government Press Office) issued an urgent letter to the bureau chiefs of the media organizations that employed these photographers and sought clarifications on the matter,” the post reads...."|data_input/conservative/doc_089.txt|4c6662a783044e2592c32b601432de92
"Devon Archer, Hunter Biden’s former business partner, provided hours of testimony to the House Oversight Committee on a narrow scope of topics that his attorneys negotiated, the transcript of his closed-door interview showed.

The Oversight Committee released the transcript on Thursday amid competing summaries of Archer’s answers put forward by both Republicans and Democrats.

The transcript painted a more complicated picture of what Archer said about then-Vice President Joe Biden’s alleged involvement in his son’s business and why a Ukrainian energy company, Burisma, wanted to hire Hunter Biden in the..."|data_input/conservative/doc_092.txt|74f799f113714a4e938017ac475a97bb
"The U.S. assesses that the capital of Afghanistan could fall to the Taliban within the next 90 days, two sources familiar with the matter confirmed to Fox News, just weeks before President Biden plans to completely withdraw U.S. troops from the region following nearly two decades of war.

The Taliban seized three more Afghan provincial capitals and a local army headquarters on Wednesday, attaining control of two-thirds of the nation. The sources said that the intelligence regarding Kabul’s security has been dire for some time.

Pentagon officials told Fox News that the intelligence community updated its assessment..."|data_input/conservative/doc_095.txt|7907872f8caf46679b6e870229726c22
"Senate Republicans Thursday said that they have no intention of supporting Sen. Joe Manchin's proposal for elections legislation, which was intended to be a possible bipartisan compromise in lieu of Democrats' controversial elections proposal S.1.

Senate Minority Leader Mitch McConnell of Kentucky said Thursday that he hopes ""all Republicans"" will oppose the proposal from Manchin, the senior senator from West Virginia, at a press conference that was designed to show Republican unity against S.1.

""It still turns the Federal Election Commission (FEC) from a judge into a prosecutor by taking away the three-three balance..."|data_input/conservative/doc_098.txt|ed67bf004e18413e92ebdb76ce609334
"The Israeli Supreme Court delivered Prime Minister Benjamin Netanyahu a major defeat in his efforts to overhaul the country's judicial system on Monday.

The court struck down a component of Netanyahu's reforms that banned judges from overturning government decisions the court deems ""unreasonable."" Netanyahu's government had passed the legislation in July.

In the 8-7 decision, the court argued the law threatened a ""severe and unprecedented harm to the core character of the State of Israel as a democratic country.""

Controversy around Netanyahu's reform efforts led to widespread unrest in Israel throughout the..."|data_input/conservative/doc_101.txt|a50ef3d2ed7a469ca57b0f2ff605088a
"Religious liberty and free speech are among Americans' personal freedoms potentially imperiled along with government overreach during the coronavirus pandemic, Supreme Court Justice Samuel Alito warned Thursday.

“Tolerance for opposing views is now in short supply,” Alito added in a virtual keynote speech to a conference of the conservative Federalist Society, in which he referenced the current state of discourse in the nation's law schools and the “broader academic community.”

Many recent law school graduates claim they face “harassment” and “retaliation” for any views that depart “from law school orthodoxy,”..."|data_input/conservative/doc_104.txt|64d3f1bd53294839aca03b530ffc0b2e
"Former president Donald Trump is facing 37 criminal counts in connection with his alleged mishandling of classified documents, according to an historic indictment unsealed on Friday that sends the nation into uncharted territory and could upend the Republican presidential race.

Trump, the front-runner for the Republican nomination, is the first former president to face federal charges. He could face years in prison if convicted.

Republicans, including most of Trump’s fellow candidates for the 2024 presidential nomination, have generally circled the wagons around the former president, decrying what they see as..."|data_input/conservative/doc_107.txt|ec3ac1fb128744dfbe6708e32968154e
"Meta said it closed thousands of China-linked accounts on its platforms that were participating in the “largest known cross-platform covert influence operation in the world.”

The digital influence campaign spread across more than 50 online platforms, including Meta’s Facebook and Instagram, Google’s YouTube, X, TikTok and Reddit, according to Meta’s Adversarial Threat Report for 2023’s second quarter.

Meta said it linked the influence operation to “individuals associated with Chinese law enforcement.”

“This campaign was run by geographically dispersed operators across China who appeared to be centrally provisioned with internet access..."|data_input/conservative/doc_110.txt|1a191030a13240859e141a4cb0f214a4
"A sweeping, $1.2 trillion bipartisan infrastructure package aimed at addressing the maintenance of roads, bridges and broadband easily coasted to passage Tuesday morning after days of debate.

The measure — negotiated by a group of 22 bipartisan lawmakers led by Sens. Kyrsten Sinema (D-Ariz.) and Rob Portman (R-Ohio) — includes $550 billion in new spending, with $110 billion set to be allocated toward roads, bridges and other projects; $65 billion toward broadband, $66 billion to be spent on passenger and freight rail, $55 billion for water infrastructure, $39.2 billion for public transit,..."|data_input/conservative/doc_113.txt|9e10e839308c474b9cd79958be7f2124
"The White House on Thursday released its review of President Biden's fumbled withdrawal from Afghanistan in 2021, dropping the long-awaited report days before the Easter holiday while former President Donald Trump's indictment dominates headlines.

In a 12-page outline, Biden officials defend the president's decision to withdraw, calling his decision to end the two decades-long war ""the right thing for the country."" The report does not appear to acknowledge any mistakes made by Biden. However, the document repeatedly criticizes the Trump administration for constraining the conditions of American evacuation, during which 13 American..."|data_input/conservative/doc_116.txt|149a3ac39f5c445eb3ec7ae2f3bef5ab
"A handful of President Joe Biden's most important federal agencies are stepping up efforts to monitor and counteract ""disinformation"" on social media platforms, even in the face of criticism that the administration is attempting to silence conservative or opposing viewpoints.

The actions by the federal agencies come as Missouri and Louisiana are pursuing legal action against Biden, former White House press secretary Jen Psaki, Dr. Anthony Fauci and other top administration officials. The two states say these officials ""pressured and colluded"" with Big Tech social media companies to censor and..."|data_input/conservative/doc_119.txt|36d6e44f12aa474aa7dbfa0c551759be
"There seemed to be two President Donald Trumps in the immediate aftermath of the deadly collision between an American Airlines airplane and Army Black Hawk helicopter over Washington.

The crash, which occurred over the Potomac River as the plane tried to land at Ronald Reagan Washington National Airport and the helicopter was conducting a training mission, presents the first test of Trump’s nascent second administration after a record of uneven responses to tragedy during his first term.

As 67 families learned their loved ones, including 60 airline passengers, four crew members, and three military personnel, were victims..."|data_input/conservative/doc_122.txt|1e1c9fd844784f1393d61572b61f721e
"The U.S. Transportation Security Administration announced today that, in 2022, it detected a record 6,542 firearms in carry-on bags or on passengers at checkpoints. That’s a sizeable jump from the 5,972 detected in 2021 and a spike compared with the 4,432 detected in 2019. Of the guns caught in 2022, approximately 88 percent were loaded. Firearms were caught at 262 airport checkpoints nationwide.

The Wall Street Journal’s write-up includes these eye-opening anecdotes:

At security checkpoints this year, the agency has found firearms in some peculiar vessels. In September, TSA found a gun stuffed into a whole..."|data_input/conservative/doc_125.txt|7fcb8bd4e8424fcdbadd5edc92b5cf4e
"Officials on the White House coronavirus task force and senior Trump administration officials are pushing back on an Associated Press article published Thursday accusing the White House of shelving new reopening guidelines from the Centers for Disease Control and Protection (CDC).

Officials told the Daily Caller that the guidelines in question, a 17-page document, were not cleared for public dissemination by CDC leadership, but are still being provided to states requesting assistance in reopening.

The AP’s story, titled “Admin shelves CDC guide to reopening country,” did concede that states had..."|data_input/conservative/doc_128.txt|6edfe9efd94e40809c02507ebc7d365e
"Monday, July 3, was the world's hottest day recorded, according to data from the National Centers for Environmental Prediction.

The average global temperature reached 62.62 degrees Fahrenheit, according to HuffPost, surpassing the August 2016 record of 62.46 Fahrenheit.

In the United States, the South has faced a severe heat wave over the past few weeks, and in China, a lasting heat has carried temperatures over 95 degrees Fahrenheit, with North Africa seeing temperatures near 122 degrees Fahrenheit.

Scientists also said this past month was the world's warmest June recorded, chalking the recent heat up to a combination of a..."|data_input/conservative/doc_131.txt|e5544fc79244448d92dadb1de55dee82
"Google announced Tuesday it will be restricting its new artificial intelligence chatbot Gemini from answering election-related questions globally.

“Out of an abundance of caution on such an important topic, we have begun to roll out restrictions on the types of election-related queries for which Gemini will return responses,” the company wrote in a blog post on Tuesday.

The announcement isn’t just prompted by concerns in the United States but also extends to international apprehensions over how AI could affect foreign elections taking place this year in over 50 countries. The company added that it has already..."|data_input/conservative/doc_134.txt|e96b380e598a452e938c2886d1bfb144
"The director of the U.S. Centers for Disease Control and Prevention (CDC) on Aug. 17 announced that the agency would be revamped, after a review found it did not adequately respond to the COVID-19 pandemic.

Dr. Rochelle Walensky, the director, informed the approximately 13,000 CDC employees of the planned changes, which include reorganizing the agency in an attempt to make quicker decisions, be more accountable, and improve communication.

The changes are spurred by a review that started in April, which found the agency’s “traditional scientific and communication processes were not adequate to effectively respond to..."|data_input/conservative/doc_137.txt|1b717adfa9244fa5b61a64c9e61e25c8
"The Justice Department pursued a search warrant for Mar-a-Lago because investigators suspected that former president Trump and his associates relocated and hid highly classified records, despite claiming that they returned such privileged information to the government, a Tuesday court filing from the department reveals.

The filing came amid Trump’s petition for a special master to conduct an independent review of materials seized from his residence, a motion which a judge said that she has “preliminary intent” to grant but which the DOJ opposes, citing potential injury to national security interests.

Taking inventory of the confiscated materials,..."|data_input/conservative/doc_140.txt|5cae7d63c8984d3284b41aea2f56b4a5
"A former Biden family business partner scorched President Biden in an explosive opening statement at a House impeachment inquiry deposition Tuesday, saying the commander-in-chief is corrupt and that his testimony will help prove it.

“The Biden family business was Joe Biden, period,” said Tony Bobulinski, a former Navy officer who worked alongside first son Hunter Biden and first brother James Biden on a venture with CEFC China Energy.

Bobulinski alleges he spoke twice with Joe Biden in May 2017 about the Chinese government-linked company — shortly after Biden left office as vice president...."|data_input/conservative/doc_143.txt|040104a02fab4bc88d55ba6a40fbe4f5
"House Republicans on Sunday issued a scathing report on their investigation into the U.S. withdrawal from Afghanistan, blaming the disastrous end of America's longest war on President Joe Biden's administration and minimizing the role of former President Donald Trump, who had signed the withdrawal deal with the Taliban.

The partisan review lays out the final months of military and civilian failures, following Trump's February 2020 withdrawal deal, that allowed America's fundamentalist Taliban enemy to sweep through and conquer all of the country even before the last U.S. officials flew out..."|data_input/conservative/doc_146.txt|ab0b39d2cc614a6ea177cb352cf4ed10
"The national debt of the United States blew past $31 trillion for the first time ever Tuesday, a grim milestone that comes amid soaring interest rates that threaten to strain the government's finances.

It comes just nine months after the last milestone of $30 trillion, according to the Committee for a Responsible Federal Budget, and only five years after reaching $20 trillion. The unprecedented spree of government borrowing brought forth by the COVID-19 pandemic, and further borrowing to stimulate the economy, has helped to contribute to the majority of this figure.

""This is a new record no..."|data_input/conservative/doc_149.txt|a1e14738caab4ad392bb5bb92092325e
