text|source|chunk_id
"New details from a previously redacted FBI document claim that the owner of Ukrainian gas company Burisma thought Hunter Biden was dumber than his dog.

Republican Senator Chuck Grassley of Iowa on Thursday dispersed more details from the FBI's FD-1023 document that has been claimed for months by Grassley and House Oversight Committee Chairman James Comer of Kentucky to contain ""credible"" evidence that President Joe Biden and his son engaged in questionable business dealings.

The document from June 2020 says that Joe and Hunter Biden each received $5 million from Mykola Zlochevsky, a former elected official and current owner of..."|data_input/center/doc_064.txt|b3667f0905504e3090b49f1bcc58eae9
"The Department of Justice will review law enforcement’s response to Tuesday’s elementary school shooting in Uvalde, Texas, the agency announced Sunday, after local police were criticized for not quickly confronting the shooter.

The review aims to offer an independent account of law enforcement’s actions on the day of the shooting, and will identify lessons for first responders preparing for future active shooter incidents, DOJ spokesperson Anthony Coley said in a statement.

The review was requested by Uvalde Mayor Don McLaughlin and will be carried out by the DOJ’s Community Oriented..."|data_input/center/doc_067.txt|a36b66b1f506411bbbc4deb71c0405e6
"Former President Trump on Wednesday tried to narrow his focus to the economy during a speech in North Carolina, blasting Vice President Harris over higher prices and Americans’ financial struggles amid pressure to recalibrate his campaign approach.

Trump delivered remarks to supporters in Asheville that he acknowledged were intended to specifically be about the economy. But the speech mostly resembled his typical rally remarks. He attacked Harris over her laugh and her intelligence, and he went on his usual extended riffs about immigration, making baseless claims that some migrants entering the country are..."|data_input/center/doc_070.txt|8c5e187f93fd4aebb74601e3980a5e28
"U.S. Secretary of State Antony Blinken accused China of “irresponsible steps” on Saturday by halting key communication channels with Washington, and said its Taiwan actions showed a move from prioritising peaceful resolution towards use of force.

His comments came as Chinese aircraft and warships practised on Saturday for an attack on Taiwan, island officials said, part of a raft of steps taken by Beijing after a visit by U.S. House Speaker Nancy Pelosi earlier this week.

China’s retaliation in stopping bilateral processes in eight key areas including defence, narcotics, transnational..."|data_input/center/doc_073.txt|411e007d959640aca59cc6a0c6f1fabd
"In his Monday speech defending America’s chaotic withdrawal from Afghanistan, President Biden said he would not shrink from his share of responsibility.

That would include his decision to bring home U.S. troops, which was made against the recommendations of his top military generals and many diplomats, who warned that a hasty withdrawal would undermine security in Afghanistan, several administration and defense officials said.

The president’s top generals, including Chairman of the Joint Chiefs of Staff Army Gen. Mark Milley, urged Mr. Biden to keep a force of about 2,500 troops, the size..."|data_input/center/doc_076.txt|9807fdcece704c9385b3999ac94faf7f
"Rep. Marjorie Taylor Greene (R-Ga.) was reprimanded by Rep. Brad Wenstrup (R-Ohio), the chair of the House Oversight and Accountability Select Subcommittee on the Coronavirus Pandemic, for refusing to recognize Anthony Fauci as a doctor while questioning him.

Fauci, who became the face of the administration’s COVID-19 response while serving as head of the National Institute of Allergy and Infectious Diseases, testified before the GOP-led committee on Monday for the first time since retiring.

During Greene’s turn to question him, the Georgia Republican refused to call Fauci “doctor,” and instead referred to him as “Mr. Fauci.”

“Do you..."|data_input/center/doc_079.txt|134fafc4b3f64144b9adcb0c51ddcc1c
A federal judge overturned California’s 32-year-old ban on assault weapons, calling the law unconstitutional in a Friday decision that compared AR-15s to Swiss Army knives, setting the stage for an appeals court battle over one of the country’s oldest assault weapons bans. San Diego judge Roger Benitez, an appointee of President George W. Bush, argued firearms like the AR-15 are “ordinary, popular, modern rifles” and are often useful for self defense and sport, so California’s ban runs afoul of the Second Amendment and the Supreme Court’s landmark 2008 D.C. v. Heller decision. The assault weapons ban will not...|data_input/center/doc_082.txt|b25025c56254465b9fa9c652711a847c
"The U.S. military said it intercepted four Russian warplanes near Alaska on Monday.

North American Aerospace Defense Command (NORAD) said it detected four Russian aircraft, including TU-95 BEAR-H bombers and SU-35 fighter aircraft, entering and operating within the Alaska Air Defense Identification Zone (ADIZ), according to a Tuesday statement from the command.

NORAD officials said they had anticipated the Russian activity and were able to quickly scramble two F-16 fighters to intercept the Kremlin aircraft in the ADIZ, which covers the international airspace outside of the U.S. and Canada near the far northern state.

Two F-35A..."|data_input/center/doc_085.txt|863cf9b0ac2f4efa910d395498efe889
"A number of news outlets have strongly rejected Israeli accusations that four freelance photographers they worked with in Gaza had prior knowledge of the Hamas attacks on 7 October.

Israeli minister Shlomo Karhi said ""certain individuals"" who had worked for Reuters, AP, CNN and the New York Times ""had prior knowledge"".

All four outlets have denied the claims.

The NYT said the ""outrageous"" accusations endangered freelancers.

Hamas launched devastating and unprecedented attacks on southern Israel on 7 October, killing more than 1,400 Israeli civilians and soldiers, and kidnapping more than..."|data_input/center/doc_088.txt|6e2520af378142ae978c627ece59e275
"House Oversight Committee Chairman James Comer (R-Ky.) on Thursday released the transcript of a closed-door interview the panel conducted with Devon Archer, the former business associate of Hunter Biden whom Republicans view as a key witness in their investigation into the Biden family’s business dealings.

In the days between the interview and the release of the transcript, House members have offered conflicting interpretations of the testimony, with Republicans arguing it proved that President Biden “lied” when he said he had never spoken to his son about his foreign business dealings, and..."|data_input/center/doc_091.txt|241d0d6e1bb04791a952ab4491282079
"When President Biden this spring announced the decision to withdraw U.S. forces from Afghanistan, his administration expected the Afghan military to defend key cities and perhaps battle the Taliban to a stalemate.

Before the current Taliban offensive, U.S. officials said they didn’t expect the takeover of any provincial capital until fall at the earliest.

Instead, a carefully planned strategy carried out by the Taliban has produced swift battlefield advances, allowing insurgents to seize a succession of provincial capitals since Friday. Three more fell Tuesday, bringing the total to nine, including several major..."|data_input/center/doc_094.txt|c45f4f06a4a441d69092d7ec0f998b86
"Senate Minority Leader Mitch McConnell (R-Ky.) said on Thursday that Republicans will oppose a compromise election reform proposal put forward by Sen. Joe Manchin (D-W.Va.).

""I would make this observation about the revised version ... all Republicans I think will oppose that as well if that were to be what surfaced on the floor,"" McConnell told reporters, referring to Manchin's proposal.

McConnell's comments, which came during a press conference with GOP senators railing against the For the People Act, are the latest signal that the election bill will fail during a procedural vote next..."|data_input/center/doc_097.txt|915f822f56f34e65bc9d42de61c5ffb8
"Israel's Supreme Court has struck down a controversial judicial reform that triggered nationwide protests last year against the Netanyahu government.

The change would have limited the power of the Supreme Court in overturning laws it deemed unconstitutional.

Critics say it would have severely undermined the country's democracy by weakening the judicial system.

There is strong opposition to the current Netanyahu government, seen as the most right-wing in Israeli history.

The Supreme Court's decision to overturn the law passed by the government in 2023 follows months of internal turmoil."|data_input/center/doc_100.txt|7811ff6ac9614baa815510d8ef6f0bf0
"Supreme Court Associate Justice Samuel Alito delivered candid takes on several divisive issues facing the U.S., from the measures put in place to address the COVID-19 pandemic to tensions between gay rights and religious freedom, during an address to the conservative Federalist Society on Thursday.

Alito said the restrictions imposed by political leaders in order to contain the coronavirus pandemic have ""resulted in previously unimaginable restrictions on individual liberty"" and denounced recent Supreme Court decisions holding up orders he believed discriminated against religious groups. He argued the pandemic highlighted..."|data_input/center/doc_103.txt|dff1e27af33a4719a6818326695ee4ed
"The Justice Department on Friday unveiled a 37-count indictment against former President Trump over his handling of classified materials after leaving the White House, offering up an expansive look at the evidence prosecutors collected.

The 49-page document provides significant insight into the nature of the classified documents Trump had kept since leaving the White House in January 2021, allegations about Trump’s moves to obstruct attempts to retrieve the documents and details about instances where Trump is said to have openly shared sensitive government secrets.

Here are five of the biggest revelations from..."|data_input/center/doc_106.txt|1d150f7fca4c454a972de76015767c35
"Facebook parent company Meta (META.O) said on Tuesday it had uncovered links between people associated with Chinese law enforcement and a long-running but largely ineffectual operation to positively influence people on social media about China.

The social media giant removed around 7,700 Facebook accounts and hundreds of other pages, groups and Instagram accounts connected to the so-called ""Spamouflage"" campaign, elements of which have been active since 2018, it said in a quarterly security report.

The ""Spamouflage"" network has engaged in spurts of activity over the last several years pushing positive narratives about..."|data_input/center/doc_109.txt|bd8de83312924a7397702c72a30935dd
"The Senate passed a $1 trillion bipartisan infrastructure plan Tuesday, a huge step for Democrats as they try to push President Joe Biden’s sweeping economic agenda through Congress.

The legislation, which includes $550 billion in new funding for transportation, broadband and utilities, got through in a 69-30 vote, as 19 Republicans joined all 50 Democrats. The chamber in a 50-49 party line vote then proceeded to a budget resolution that would allow Democrats to approve what they see as a complementary $3.5 trillion spending plan without Republican votes.

“Today, the Senate takes a decades overdue step to..."|data_input/center/doc_112.txt|98180954b180412993d8567d6663e8e2
"The White House pinned the chaotic 2021 withdrawal from Afghanistan on the lack of planning from the previous administration and admitted it should have started evacuations sooner but stood by the decision to pull out of the country in a summary of an interagency report released Thursday.

The summary said that the administration was “severely constrained” by actions of former President Donald Trump’s administration, including the 2020 agreement Trump made with the Taliban to withdraw American troops by the spring of 2021.

While the summary acknowledged the evacuation of Americans should have begun sooner,..."|data_input/center/doc_115.txt|072480834ef44801bdd4f5467e1dbfd4
"Earlier this year, the Department of Homeland Security (DHS) created an internal board dedicated to combating misinformation and disinformation. Despite scrapping it after facing criticism, new reporting indicates that the agency is still pursuing the constitutionally dubious project.

The DHS announced the Disinformation Governance Board in April specifically to address Russian disinformation and false information spread by border traffickers. Nina Jankowicz, a Wilson Center fellow and ""disinformation expert,"" was put in charge.

The board immediately garnered controversy, both for its ""Orwellian"" overtones as well as Jankowicz's then-recent statements decrying ""free speech absolutists"" and advocating for more..."|data_input/center/doc_118.txt|f7f59222dad146dbb8fdaafebeb80698
"President Donald Trump attacked the Federal Aviation Administration’s diversity, equity and inclusion policies at a press conference following a fatal collision between an American Airlines plane and an army helicopter, though he did not provide evidence DEI was related to the crash, and these policies have existed for years—including during his first term.

Trump quoted the FAA’s now-deleted diversity, equity and inclusion page in a press conference, stating the FAA had committed to hiring people with “severe” disabilities because they are the “most under-represented segment” of the workforce, including those..."|data_input/center/doc_121.txt|5eb812dff0194d1abb934424ddcceaa6
"The Transportation Security Administration announced Tuesday that travel returned to pre-pandemic levels, with around 2 million passengers screened a day, but 2022 also set a new record for firearm interceptions.

The agency reported that it confiscated 6,542 firearms in 2022, 88% of which were loaded, at security checkpoints. That’s an increase of more than 500 firearms in 2021, which saw a record of 5,972 firearms.

“I am incredibly proud of our dedicated TSA employees who perform the critical task of securing our nation’s transportation systems each day,” said TSA Administrator David Pekoske...."|data_input/center/doc_124.txt|85254c2cb98641579ae9a93320ee8190
"The Trump administration rejected guidelines proposed by the Centers for Disease Control and Prevention (CDC) on how to take public health precautions to safely reopen the economy, according to The New York Times.

The guidelines drafted were meant to instruct how schools, restaurants, churches and other establishments can safely reopen.

They include using disposable dishes and utensils at restaurants, closing every other row of seats in buses and trains while restricting transit routes to areas experiencing high levels of coronavirus infection.

They also recommend separating children at school and camps..."|data_input/center/doc_127.txt|0cc69237e57048dba96c647649de80c2
"The world’s average temperature climbed to its highest level since records began on Tuesday, according to provisional data from U.S. researchers, underscoring the pressing need to slash greenhouse gas emissions fueling the climate emergency.

The planet’s average daily temperature climbed to 17.18 degrees Celsius on Tuesday, according to the University of Maine’s Climate Reanalyzer, an unofficial tool that is often used by climate scientists as a reference to the world’s condition.

The milestone comes just one day after global average temperatures topped 17 degrees Celsius for the first time in 44 years,..."|data_input/center/doc_130.txt|c671600d10224819b43389e3c52c4842
"Google is restricting AI chatbot Gemini from answering questions about the global elections set to happen this year, the Alphabet-owned firm (GOOGL.O), opens new tab said on Tuesday, as it looks to avoid potential missteps in the deployment of the technology.

The update comes at a time when advancements in generative AI, including image and video generation, have fanned concerns of misinformation and fake news among the public, prompting governments to regulate the technology.

When asked about elections such as the upcoming U.S. presidential match-up between Joe Biden and Donald Trump, Gemini responds with..."|data_input/center/doc_133.txt|9a19d0e853ca48d893b48cc6c303c090
"Rochelle Walensky, the director of the Centers for Disease Control and Prevention, announced Wednesday she will make major modifications to the agency’s structure, including staffing changes and efforts to improve public messaging, after she said the agency failed to adequately respond to the Covid-19 pandemic, according to multiple outlets.

In a video sent to staff Wednesday morning, Walensky admitted the agency had made “pretty dramatic, pretty public mistakes” related to testing, data and communications in response to the coronavirus pandemic, according to Bloomberg, which cited an anonymous source who viewed the video.

The..."|data_input/center/doc_136.txt|d1b71db3413b47be81fc18a4e40de329
"Federal agents searched former President Trump’s Mar-a-Lago estate after developing evidence that government records were “likely concealed and removed” in defiance of a grand jury subpoena, according to Department of Justice (DOJ) court documents filed late Tuesday evening.

The filing details the chronology of federal officials’ monthslong attempt to recover presidential records and classified documents from Trump’s Florida home, casting doubt on the former president’s team’s claims that a “diligent search” was conducted and all documents requested by the subpoena were returned.

Trump has claimed the search warrant of Mar-a-Lago was unnecessary since..."|data_input/center/doc_139.txt|d6392871705a47d5a4e59560dba40ebf
"A onetime business associate — and now critic — of Hunter Biden, Tony Bobulinski, testified behind closed doors before the House Oversight Committee on Tuesday.

Bobulinski gave bombshell testimony, saying the Biden family business was President Joe Biden. He claimed the president was an “enabler” in his son’s business dealings while making millions of dollars and allowing foreign associates access to the then-former vice president.

“Tony Bobulinski articulated under oath that Joe Biden was ‘the brand’ the Bidens sold to enrich the family. Joe Biden not only knew about his family’s dealings with a Chinese Communist..."|data_input/center/doc_142.txt|8792ca9bdbf84920a01aa15670f11534
"A long-awaited GOP report analyzing the U.S. withdrawal from Afghanistan paints a picture of a President Biden determined to leave the country but fumbling preparations that set the stage for a chaotic and deadly exit from America’s longest war.

The report from Republicans on the House Foreign Affairs Committee, released in the shadow of the three-year anniversary of the U.S. exit, criticizes the president for a rushed effort undertaken regardless of counsel from allies and advisers that led to unnecessary deaths.

“The evidence proves President Biden’s decision to withdraw all U.S. troops was..."|data_input/center/doc_145.txt|70d0fbd95c0e4da7bf5ddaa95f48e450
"America’s gross national debt has surpassed $31 trillion for the first time.

The figure was revealed in a Treasury Department report released Tuesday and comes at a time when the economy faces inflation and higher interest rates. During the COVID-19 pandemic, the government borrowed more money to support the economy as lockdowns disrupted labor markets and supply chains.

The costs of borrowing remain higher, and with economists warning of an impending recession, the milestone comes at an inopportune and volatile moment. A Wall Street sell-off from all-time highs in January has been..."|data_input/center/doc_148.txt|120d2fe20fb843e58043e1d2f4ab40e7
